"state","year","month","total_deaths","population","abbreviation","region","monthly_mortality_rate"
"Ohio",2022,8,9682,11756058,"OH","Midwest",0.686312821298885
"Ohio",2022,9,9742,11756058,"OH","Midwest",0.690565947644468
"Ohio",2022,10,12528,11756058,"OH","Midwest",0.888052780957699
"Ohio",2022,11,10576,11756058,"OH","Midwest",0.74968440384807
"Ohio",2022,12,14402,11756058,"OH","Midwest",1.02089209381807
"Ohio",2023,1,10777,11756058,"OH","Midwest",0.763932377105772
"Ohio",2023,2,10131,11756058,"OH","Midwest",0.718140383451664
"Ohio",2023,3,10211,11756058,"OH","Midwest",0.723811218579108
"Ohio",2023,4,12416,11756058,"OH","Midwest",0.880113611779277
"Ohio",2023,5,9546,11756058,"OH","Midwest",0.676672401582231
"Ohio",2023,6,9370,11756058,"OH","Midwest",0.664196564301855
"Ohio",2023,7,11333,11756058,"OH","Midwest",0.803344681241507
"Ohio",2023,8,8912,11756058,"OH","Midwest",0.631731033197239
"Ohio",2023,9,4888,11756058,"OH","Midwest",0.346488026286816
"Oklahoma",2020,1,3377,3980783,"OK","South",0.706937973425496
"Oklahoma",2020,2,4102,3980783,"OK","South",0.858708785013736
"Oklahoma",2020,3,3274,3980783,"OK","South",0.685376051227443
"Oklahoma",2020,4,3220,3980783,"OK","South",0.67407174250225
"Oklahoma",2020,5,3823,3980783,"OK","South",0.800303189933572
"Oklahoma",2020,6,3065,3980783,"OK","South",0.641624189679937
"Oklahoma",2020,7,3247,3980783,"OK","South",0.679723896864846
"Oklahoma",2020,8,4246,3980783,"OK","South",0.888853608280917
"Oklahoma",2020,9,3332,3980783,"OK","South",0.697517716154502
"Oklahoma",2020,10,4653,3980783,"OK","South",0.974054601820798
"Oklahoma",2020,11,4389,3980783,"OK","South",0.918789092497632
"Oklahoma",2020,12,5086,3980783,"OK","South",1.06469841067281
"Oklahoma",2021,1,6383,3986639,"OK","South",1.33424838985087
"Oklahoma",2021,2,3977,3986639,"OK","South",0.831318478213519
"Oklahoma",2021,3,3325,3986639,"OK","South",0.695029906980124
"Oklahoma",2021,4,3187,3986639,"OK","South",0.666183552946061
"Oklahoma",2021,5,3888,3986639,"OK","South",0.812714670177059
"Oklahoma",2021,6,3208,3986639,"OK","South",0.670573215516462
"Oklahoma",2021,7,4185,3986639,"OK","South",0.874797040815584
"Oklahoma",2021,8,4209,3986639,"OK","South",0.879813798038899
"Oklahoma",2021,9,4481,3986639,"OK","South",0.936670379903138
"Oklahoma",2021,10,4850,3986639,"OK","South",1.01380302221161
"Oklahoma",2021,11,3554,3986639,"OK","South",0.742898132152589
"Oklahoma",2021,12,3981,3986639,"OK","South",0.832154604417405
"Oklahoma",2022,1,6104,4019800,"OK","South",1.26540292220177
"Oklahoma",2022,2,4497,4019800,"OK","South",0.932260311458282
"Oklahoma",2022,3,3607,4019800,"OK","South",0.74775693649767
"Oklahoma",2022,4,4027,4019800,"OK","South",0.834825944906048
"Oklahoma",2022,5,3152,4019800,"OK","South",0.653432177388593
"Oklahoma",2022,6,3183,4019800,"OK","South",0.659858699437783
"Oklahoma",2022,7,4168,4019800,"OK","South",0.864056254871718
"Oklahoma",2022,8,3268,4019800,"OK","South",0.677479808282336
"Oklahoma",2022,9,3312,4019800,"OK","South",0.686601323448928
"Oklahoma",2022,10,4036,4019800,"OK","South",0.836691709371942
"Oklahoma",2022,11,3402,4019800,"OK","South",0.705258968107866
"Oklahoma",2022,12,4775,4019800,"OK","South",0.989891702738113
"Oklahoma",2023,1,3715,4019800,"OK","South",0.770146110088396
"Oklahoma",2023,2,3402,4019800,"OK","South",0.705258968107866
"Oklahoma",2023,3,3342,4019800,"OK","South",0.692820538335241
"Oklahoma",2023,4,4103,4019800,"OK","South",0.850581289284707
"Oklahoma",2023,5,3153,4019800,"OK","South",0.65363948455147
"Oklahoma",2023,6,3094,4019800,"OK","South",0.641408361941722
"Oklahoma",2023,7,3833,4019800,"OK","South",0.794608355307893
"Oklahoma",2023,8,2986,4019800,"OK","South",0.619019188350996
"Oklahoma",2023,9,1764,4019800,"OK","South",0.36568983531519
"Oregon",2020,1,3015,4241507,"OR","West",0.59236021536685
"Oregon",2020,2,3706,4241507,"OR","West",0.728121710829036
"Oregon",2020,3,3077,4241507,"OR","West",0.604541420458971
"Oregon",2020,4,3082,4241507,"OR","West",0.605523775708335
"Oregon",2020,5,3625,4241507,"OR","West",0.71220755578933
"Oregon",2020,6,2830,4241507,"OR","West",0.55601307114036
"Oregon",2020,7,2972,4241507,"OR","West",0.583911960222314
"Oregon",2020,8,3802,4241507,"OR","West",0.746982931616837
"Oregon",2020,9,2964,4241507,"OR","West",0.582340191823331
"Oregon",2020,10,3752,4241507,"OR","West",0.737159379123191
"Oregon",2020,11,3388,4241507,"OR","West",0.665643916969448
"Oregon",2020,12,3734,4241507,"OR","West",0.733622900225478
"Oregon",2021,1,4369,4246155,"OR","West",0.857442399849589
"Oregon",2021,2,3243,4246155,"OR","West",0.636458160382746
"Oregon",2021,3,3201,4246155,"OR","West",0.628215408999436
"Oregon",2021,4,3119,4246155,"OR","West",0.612122418203449
"Oregon",2021,5,3972,4246155,"OR","West",0.779528773678775
"Oregon",2021,6,3129,4246155,"OR","West",0.614084978056618
"Oregon",2021,7,4158,4246155,"OR","West",0.816032386947721
"Oregon",2021,8,3606,4246155,"OR","West",0.707699083052785
"Oregon",2021,9,4090,4246155,"OR","West",0.802686979946171
"Oregon",2021,10,4781,4246155,"OR","West",0.938299865800157
"Oregon",2021,11,3523,4246155,"OR","West",0.691409836271482
"Oregon",2021,12,3654,4246155,"OR","West",0.717119370347997
"Oregon",2022,1,4894,4240137,"OR","West",0.961839990861931
"Oregon",2022,2,3901,4240137,"OR","West",0.766681202360521
"Oregon",2022,3,3318,4240137,"OR","West",0.652101571246401
"Oregon",2022,4,4045,4240137,"OR","West",0.794982174711179
"Oregon",2022,5,3239,4240137,"OR","West",0.636575343359582
"Oregon",2022,6,3137,4240137,"OR","West",0.616528821277866
"Oregon",2022,7,4033,4240137,"OR","West",0.792623760348624
"Oregon",2022,8,3230,4240137,"OR","West",0.634806532587666
"Oregon",2022,9,3075,4240137,"OR","West",0.604343680404666
"Oregon",2022,10,4100,4240137,"OR","West",0.805791573872888
"Oregon",2022,11,3405,4240137,"OR","West",0.669200075374923
"Oregon",2022,12,5014,4240137,"OR","West",0.985424134487478
"Oregon",2023,1,3538,4240137,"OR","West",0.695339167893239
"Oregon",2023,2,3447,4240137,"OR","West",0.677454525643865
"Oregon",2023,3,3403,4240137,"OR","West",0.668807006314497
"Oregon",2023,4,4095,4240137,"OR","West",0.804808901221824
"Oregon",2023,5,2977,4240137,"OR","West",0.585083296443802
"Oregon",2023,6,3088,4240137,"OR","West",0.606898629297434
"Oregon",2023,7,3891,4240137,"OR","West",0.764715857058392
"Oregon",2023,8,2960,4240137,"OR","West",0.581742209430183
"Oregon",2023,9,1563,4240137,"OR","West",0.307183470722762
"Pennsylvania",2020,1,11291,12783254,"PA","Northeast",0.73605411162656
"Pennsylvania",2020,2,13886,12783254,"PA","Northeast",0.905220741656754
"Pennsylvania",2020,3,10957,12783254,"PA","Northeast",0.714280834389533
"Pennsylvania",2020,4,14022,12783254,"PA","Northeast",0.914086507238298
"Pennsylvania",2020,5,16055,12783254,"PA","Northeast",1.04661666479182
"Pennsylvania",2020,6,10488,12783254,"PA","Northeast",0.683706981023767
"Pennsylvania",2020,7,10367,12783254,"PA","Northeast",0.675819057234306
"Pennsylvania",2020,8,13069,12783254,"PA","Northeast",0.851960958714685
"Pennsylvania",2020,9,10519,12783254,"PA","Northeast",0.685727854060737
"Pennsylvania",2020,10,13643,12783254,"PA","Northeast",0.889379704625025
"Pennsylvania",2020,11,13121,12783254,"PA","Northeast",0.855350810260569
"Pennsylvania",2020,12,17204,12783254,"PA","Northeast",1.1215193460653
"Pennsylvania",2021,1,19769,12964056,"PA","Northeast",1.27075713547262
"Pennsylvania",2021,2,12644,12964056,"PA","Northeast",0.812760039502041
"Pennsylvania",2021,3,11041,12964056,"PA","Northeast",0.709718727945431
"Pennsylvania",2021,4,11130,12964056,"PA","Northeast",0.715439674126678
"Pennsylvania",2021,5,13491,12964056,"PA","Northeast",0.86720544866514
"Pennsylvania",2021,6,10154,12964056,"PA","Northeast",0.652702107015479
"Pennsylvania",2021,7,12526,12964056,"PA","Northeast",0.805174964789826
"Pennsylvania",2021,8,10600,12964056,"PA","Northeast",0.681371118215883
"Pennsylvania",2021,9,11512,12964056,"PA","Northeast",0.739994746500118
"Pennsylvania",2021,10,15744,12964056,"PA","Northeast",1.0120289514331
"Pennsylvania",2021,11,13062,12964056,"PA","Northeast",0.839629202465648
"Pennsylvania",2021,12,14634,12964056,"PA","Northeast",0.940677824902947
"Pennsylvania",2022,1,19673,12972008,"PA","Northeast",1.26381102036529
"Pennsylvania",2022,2,12856,12972008,"PA","Northeast",0.825880876216954
"Pennsylvania",2022,3,10965,12972008,"PA","Northeast",0.704401354054052
"Pennsylvania",2022,4,13034,12972008,"PA","Northeast",0.837315754559099
"Pennsylvania",2022,5,10338,12972008,"PA","Northeast",0.664122316298294
"Pennsylvania",2022,6,10307,12972008,"PA","Northeast",0.662130848721853
"Pennsylvania",2022,7,12850,12972008,"PA","Northeast",0.825495430879578
"Pennsylvania",2022,8,10255,12972008,"PA","Northeast",0.658790322464597
"Pennsylvania",2022,9,10253,12972008,"PA","Northeast",0.658661840685472
"Pennsylvania",2022,10,13813,12972008,"PA","Northeast",0.887359407528374
"Pennsylvania",2022,11,11191,12972008,"PA","Northeast",0.718919795095203
"Pennsylvania",2022,12,15338,12972008,"PA","Northeast",0.985326764111359
"Pennsylvania",2023,1,11862,12972008,"PA","Northeast",0.762025431991716
"Pennsylvania",2023,2,11163,12972008,"PA","Northeast",0.71712105018745
"Pennsylvania",2023,3,11000,12972008,"PA","Northeast",0.706649785188744
"Pennsylvania",2023,4,13183,12972008,"PA","Northeast",0.846887647103928
"Pennsylvania",2023,5,10230,12972008,"PA","Northeast",0.657184300225532
"Pennsylvania",2023,6,10125,12972008,"PA","Northeast",0.650439006821457
"Pennsylvania",2023,7,12190,12972008,"PA","Northeast",0.783096443768253
"Pennsylvania",2023,8,9587,12972008,"PA","Northeast",0.615877408236772
"Pennsylvania",2023,9,6237,12972008,"PA","Northeast",0.400670428202018
"Rhode Island",2020,1,829,1057125,"RI","Northeast",0.653502029876631
"Rhode Island",2020,2,1088,1057125,"RI","Northeast",0.857672145362816
"Rhode Island",2020,3,867,1057125,"RI","Northeast",0.683457490835994
"Rhode Island",2020,4,1052,1057125,"RI","Northeast",0.82929328761184
"Rhode Island",2020,5,1549,1057125,"RI","Northeast",1.22107918489614
"Rhode Island",2020,6,887,1057125,"RI","Northeast",0.699223522919869
"Rhode Island",2020,7,730,1057125,"RI","Northeast",0.575460171061448
"Rhode Island",2020,8,1005,1057125,"RI","Northeast",0.792243112214733
"Rhode Island",2020,9,799,1057125,"RI","Northeast",0.629852981750818
"Rhode Island",2020,10,1046,1057125,"RI","Northeast",0.824563477986678
"Rhode Island",2020,11,957,1057125,"RI","Northeast",0.754404635213433
"Rhode Island",2020,12,1245,1057125,"RI","Northeast",0.981435497221237
"Rhode Island",2021,1,1447,1095610,"RI","Northeast",1.10060453385177
"Rhode Island",2021,2,966,1095610,"RI","Northeast",0.734750504285284
"Rhode Island",2021,3,884,1095610,"RI","Northeast",0.672380378662724
"Rhode Island",2021,4,802,1095610,"RI","Northeast",0.610010253040163
"Rhode Island",2021,5,1040,1095610,"RI","Northeast",0.791035739603204
"Rhode Island",2021,6,759,1095610,"RI","Northeast",0.577303967652723
"Rhode Island",2021,7,927,1095610,"RI","Northeast",0.705086664050164
"Rhode Island",2021,8,847,1095610,"RI","Northeast",0.644237761003764
"Rhode Island",2021,9,843,1095610,"RI","Northeast",0.641195315851444
"Rhode Island",2021,10,1086,1095610,"RI","Northeast",0.826023858854885
"Rhode Island",2021,11,923,1095610,"RI","Northeast",0.702044218897844
"Rhode Island",2021,12,1079,1095610,"RI","Northeast",0.820699579838324
"Rhode Island",2022,1,1397,1093734,"RI","Northeast",1.06439652298152
"Rhode Island",2022,2,964,1093734,"RI","Northeast",0.734486934970782
"Rhode Island",2022,3,817,1093734,"RI","Northeast",0.622485296546814
"Rhode Island",2022,4,955,1093734,"RI","Northeast",0.727629691801968
"Rhode Island",2022,5,799,1093734,"RI","Northeast",0.608770810209185
"Rhode Island",2022,6,769,1093734,"RI","Northeast",0.585913332979804
"Rhode Island",2022,7,1033,1093734,"RI","Northeast",0.787059132598359
"Rhode Island",2022,8,783,1093734,"RI","Northeast",0.596580155686849
"Rhode Island",2022,9,728,1093734,"RI","Northeast",0.554674780766317
"Rhode Island",2022,10,1058,1093734,"RI","Northeast",0.80610703028951
"Rhode Island",2022,11,885,1093734,"RI","Northeast",0.674295578266745
"Rhode Island",2022,12,1114,1093734,"RI","Northeast",0.848774321117688
"Rhode Island",2023,1,953,1093734,"RI","Northeast",0.726105859986676
"Rhode Island",2023,2,862,1093734,"RI","Northeast",0.656771512390886
"Rhode Island",2023,3,864,1093734,"RI","Northeast",0.658295344206178
"Rhode Island",2023,4,1083,1093734,"RI","Northeast",0.825154927980661
"Rhode Island",2023,5,785,1093734,"RI","Northeast",0.598103987502141
"Rhode Island",2023,6,789,1093734,"RI","Northeast",0.601151651132725
"Rhode Island",2023,7,949,1093734,"RI","Northeast",0.723058196356091
"Rhode Island",2023,8,704,1093734,"RI","Northeast",0.536388798982812
"Rhode Island",2023,9,527,1093734,"RI","Northeast",0.401529683329463
"South Carolina",2020,1,4247,5218040,"SC","South",0.678255947954915
"South Carolina",2020,2,5210,5218040,"SC","South",0.83204932631154
"South Carolina",2020,3,4342,5218040,"SC","South",0.693427672714915
"South Carolina",2020,4,4258,5218040,"SC","South",0.680012673979757
"South Carolina",2020,5,5297,5218040,"SC","South",0.845943432144381
"South Carolina",2020,6,4267,5218040,"SC","South",0.68144999527281
"South Carolina",2020,7,5102,5218040,"SC","South",0.814801470794909
"South Carolina",2020,8,6437,5218040,"SC","South",1.02800412926437
"South Carolina",2020,9,4723,5218040,"SC","South",0.754274274120806
"South Carolina",2020,10,5709,5218040,"SC","South",0.91174080689301
"South Carolina",2020,11,4729,5218040,"SC","South",0.755232488316175
"South Carolina",2020,12,5355,5218040,"SC","South",0.855206169366276
"South Carolina",2021,1,8023,5190705,"SC","South",1.28803955018313
"South Carolina",2021,2,5361,5190705,"SC","South",0.860673068494549
"South Carolina",2021,3,4520,5190705,"SC","South",0.725656084610215
"South Carolina",2021,4,4297,5190705,"SC","South",0.689854910524357
"South Carolina",2021,5,5361,5190705,"SC","South",0.860673068494549
"South Carolina",2021,6,4180,5190705,"SC","South",0.671071334882898
"South Carolina",2021,7,5289,5190705,"SC","South",0.849113945022882
"South Carolina",2021,8,5188,5190705,"SC","South",0.832899063486238
"South Carolina",2021,9,6040,5190705,"SC","South",0.969682024567633
"South Carolina",2021,10,6464,5190705,"SC","South",1.03775241834523
"South Carolina",2021,11,4758,5190705,"SC","South",0.763865409419337
"South Carolina",2021,12,4805,5190705,"SC","South",0.771410948352231
"South Carolina",2022,1,7316,5282634,"SC","South",1.1540959806541
"South Carolina",2022,2,5639,5282634,"SC","South",0.889549922759492
"South Carolina",2022,3,4408,5282634,"SC","South",0.695360180798695
"South Carolina",2022,4,5065,5282634,"SC","South",0.799001659651858
"South Carolina",2022,5,4130,5282634,"SC","South",0.651505795530538
"South Carolina",2022,6,4175,5282634,"SC","South",0.658604526958837
"South Carolina",2022,7,5378,5282634,"SC","South",0.848377280475359
"South Carolina",2022,8,4348,5282634,"SC","South",0.685895205560963
"South Carolina",2022,9,4287,5282634,"SC","South",0.676272480735936
"South Carolina",2022,10,5647,5282634,"SC","South",0.890811919457856
"South Carolina",2022,11,4569,5282634,"SC","South",0.720757864353275
"South Carolina",2022,12,6076,5282634,"SC","South",0.958486492407639
"South Carolina",2023,1,4754,5282634,"SC","South",0.749941538002948
"South Carolina",2023,2,4552,5282634,"SC","South",0.718076121369251
"South Carolina",2023,3,4514,5282634,"SC","South",0.712081637052021
"South Carolina",2023,4,5331,5282634,"SC","South",0.840963049872469
"South Carolina",2023,5,4144,5282634,"SC","South",0.653714289752675
"South Carolina",2023,6,4208,5282634,"SC","South",0.663810263339589
"South Carolina",2023,7,5234,5282634,"SC","South",0.825661339904803
"South Carolina",2023,8,4107,5282634,"SC","South",0.647877555022741
"South Carolina",2023,9,2777,5282634,"SC","South",0.438070603919686
"South Dakota",2020,1,659,892717,"SD","Midwest",0.615163222686099
"South Dakota",2020,2,830,892717,"SD","Midwest",0.774788277434693
"South Dakota",2020,3,671,892717,"SD","Midwest",0.626364980914071
"South Dakota",2020,4,650,892717,"SD","Midwest",0.606761904015121
"South Dakota",2020,5,806,892717,"SD","Midwest",0.75238476097875
"South Dakota",2020,6,645,892717,"SD","Midwest",0.602094504753466
"South Dakota",2020,7,663,892717,"SD","Midwest",0.618897142095423
"South Dakota",2020,8,858,892717,"SD","Midwest",0.80092571329996
"South Dakota",2020,9,763,892717,"SD","Midwest",0.712245127328519
"South Dakota",2020,10,1108,892717,"SD","Midwest",1.0342956763827
"South Dakota",2020,11,1369,892717,"SD","Midwest",1.27793391784108
"South Dakota",2020,12,1030,892717,"SD","Midwest",0.961484247900884
"South Dakota",2021,1,1014,895376,"SD","Midwest",0.943737602973499
"South Dakota",2021,2,716,895376,"SD","Midwest",0.666386709791938
"South Dakota",2021,3,675,895376,"SD","Midwest",0.628227694287093
"South Dakota",2021,4,639,895376,"SD","Midwest",0.594722217258448
"South Dakota",2021,5,789,895376,"SD","Midwest",0.734328371544469
"South Dakota",2021,6,610,895376,"SD","Midwest",0.567731694096484
"South Dakota",2021,7,810,895376,"SD","Midwest",0.753873233144511
"South Dakota",2021,8,665,895376,"SD","Midwest",0.618920617334691
"South Dakota",2021,9,775,895376,"SD","Midwest",0.721298463811107
"South Dakota",2021,10,968,895376,"SD","Midwest",0.900925048992453
"South Dakota",2021,11,850,895376,"SD","Midwest",0.791101540954117
"South Dakota",2021,12,854,895376,"SD","Midwest",0.794824371735077
"South Dakota",2022,1,1125,909824,"SD","Midwest",1.0304190700619
"South Dakota",2022,2,819,909824,"SD","Midwest",0.750145083005065
"South Dakota",2022,3,661,909824,"SD","Midwest",0.60542844916526
"South Dakota",2022,4,847,909824,"SD","Midwest",0.775791068748828
"South Dakota",2022,5,637,909824,"SD","Midwest",0.583446175670606
"South Dakota",2022,6,605,909824,"SD","Midwest",0.554136477677734
"South Dakota",2022,7,851,909824,"SD","Midwest",0.779454780997937
"South Dakota",2022,8,659,909824,"SD","Midwest",0.603596593040705
"South Dakota",2022,9,659,909824,"SD","Midwest",0.603596593040705
"South Dakota",2022,10,848,909824,"SD","Midwest",0.776706996811105
"South Dakota",2022,11,715,909824,"SD","Midwest",0.654888564528231
"South Dakota",2022,12,921,909824,"SD","Midwest",0.843569745357344
"South Dakota",2023,1,704,909824,"SD","Midwest",0.644813355843181
"South Dakota",2023,2,641,909824,"SD","Midwest",0.587109887919715
"South Dakota",2023,3,645,909824,"SD","Midwest",0.590773600168824
"South Dakota",2023,4,831,909824,"SD","Midwest",0.761136219752392
"South Dakota",2023,5,640,909824,"SD","Midwest",0.586193959857438
"South Dakota",2023,6,615,909824,"SD","Midwest",0.563295758300506
"South Dakota",2023,7,798,909824,"SD","Midwest",0.730910593697243
"South Dakota",2023,8,615,909824,"SD","Midwest",0.563295758300506
"South Dakota",2023,9,280,909824,"SD","Midwest",0.256459857437629
"Tennessee",2020,1,6430,6886834,"TN","South",0.778054666822713
"Tennessee",2020,2,7677,6886834,"TN","South",0.928946450575112
"Tennessee",2020,3,6266,6886834,"TN","South",0.758210037684467
"Tennessee",2020,4,6131,6886834,"TN","South",0.741874519796276
"Tennessee",2020,5,7555,6886834,"TN","South",0.914183982557636
"Tennessee",2020,6,6117,6886834,"TN","South",0.740180466089353
"Tennessee",2020,7,6527,6886834,"TN","South",0.789792038934969
"Tennessee",2020,8,8494,6886834,"TN","South",1.02780658475772
"Tennessee",2020,9,6714,6886834,"TN","South",0.812419756306018
"Tennessee",2020,10,8914,6886834,"TN","South",1.07862819596542
"Tennessee",2020,11,7670,6886834,"TN","South",0.92809942372165
"Tennessee",2020,12,8923,6886834,"TN","South",1.0797172304913
"Tennessee",2021,1,11470,6975218,"TN","South",1.37032754149524
"Tennessee",2021,2,7276,6975218,"TN","South",0.869267933035689
"Tennessee",2021,3,6496,6975218,"TN","South",0.776080881390852
"Tennessee",2021,4,6546,6975218,"TN","South",0.782054410342444
"Tennessee",2021,5,8045,6975218,"TN","South",0.961140808311176
"Tennessee",2021,6,6338,6975218,"TN","South",0.75720452990382
"Tennessee",2021,7,7630,6975218,"TN","South",0.911560518012962
"Tennessee",2021,8,7627,6975218,"TN","South",0.911202106275866
"Tennessee",2021,9,9445,6975218,"TN","South",1.12839961895576
"Tennessee",2021,10,9716,6975218,"TN","South",1.16077614587339
"Tennessee",2021,11,7063,6975218,"TN","South",0.843820699701907
"Tennessee",2021,12,7523,6975218,"TN","South",0.898777166056554
"Tennessee",2022,1,10721,7051339,"TN","South",1.26701703983693
"Tennessee",2022,2,8478,7051339,"TN","South",1.00193736253497
"Tennessee",2022,3,6767,7051339,"TN","South",0.799729904726842
"Tennessee",2022,4,7809,7051339,"TN","South",0.922874364712858
"Tennessee",2022,5,6080,7051339,"TN","South",0.718539651357943
"Tennessee",2022,6,6310,7051339,"TN","South",0.745721250011286
"Tennessee",2022,7,7692,7051339,"TN","South",0.909047203658766
"Tennessee",2022,8,6312,7051339,"TN","South",0.745957611738707
"Tennessee",2022,9,6449,7051339,"TN","South",0.762148390067002
"Tennessee",2022,10,8016,7051339,"TN","South",0.947337803500867
"Tennessee",2022,11,6680,7051339,"TN","South",0.789448169584056
"Tennessee",2022,12,8975,7051339,"TN","South",1.06067325179894
"Tennessee",2023,1,6993,7051339,"TN","South",0.826438779925345
"Tennessee",2023,2,6559,7051339,"TN","South",0.775148285075123
"Tennessee",2023,3,6476,7051339,"TN","South",0.765339273387177
"Tennessee",2023,4,7905,7051339,"TN","South",0.934219727629036
"Tennessee",2023,5,6150,7051339,"TN","South",0.726812311817656
"Tennessee",2023,6,5993,7051339,"TN","South",0.708257916215157
"Tennessee",2023,7,7397,7051339,"TN","South",0.874183848864261
"Tennessee",2023,8,5890,7051339,"TN","South",0.696085287253007
"Tennessee",2023,9,3915,7051339,"TN","South",0.462678081425386
"Texas",2020,1,17267,29360759,"TX","South",0.490081563173032
"Texas",2020,2,21206,29360759,"TX","South",0.60188044412158
"Texas",2020,3,16857,29360759,"TX","South",0.478444715955742
"Texas",2020,4,17210,29360759,"TX","South",0.488463757584287
"Texas",2020,5,21232,29360759,"TX","South",0.602618390530481
"Texas",2020,6,17700,29360759,"TX","South",0.502371209136658
"Texas",2020,7,23382,29360759,"TX","South",0.663640882035781
"Texas",2020,8,27617,29360759,"TX","South",0.783840999024128
"Texas",2020,9,18741,29360759,"TX","South",0.531917448046898
"Texas",2020,10,23821,29360759,"TX","South",0.676100823324538
"Texas",2020,11,21872,29360759,"TX","South",0.620783225211128
"Texas",2020,12,24012,29360759,"TX","South",0.681521891174544
"Texas",2021,1,34364,29527941,"TX","South",0.969815899681819
"Texas",2021,2,24216,29527941,"TX","South",0.68342049315257
"Texas",2021,3,19293,29527941,"TX","South",0.544484290320141
"Texas",2021,4,17860,29527941,"TX","South",0.504042369000037
"Texas",2021,5,21759,29527941,"TX","South",0.614079390093607
"Texas",2021,6,17262,29527941,"TX","South",0.487165698414258
"Texas",2021,7,22315,29527941,"TX","South",0.629770742678378
"Texas",2021,8,23774,29527941,"TX","South",0.67094643228482
"Texas",2021,9,25795,29527941,"TX","South",0.727982805619035
"Texas",2021,10,26637,29527941,"TX","South",0.751745609353527
"Texas",2021,11,19105,29527941,"TX","South",0.539178581172772
"Texas",2021,12,19443,29527941,"TX","South",0.548717568895169
"Texas",2022,1,30208,30029572,"TX","South",0.838284785854868
"Texas",2022,2,23565,30029572,"TX","South",0.653938724134996
"Texas",2022,3,18746,30029572,"TX","South",0.520209434442378
"Texas",2022,4,21360,30029572,"TX","South",0.592749040845471
"Texas",2022,5,16644,30029572,"TX","South",0.46187804474869
"Texas",2022,6,17183,30029572,"TX","South",0.476835522886129
"Texas",2022,7,22614,30029572,"TX","South",0.627548071614208
"Texas",2022,8,17689,30029572,"TX","South",0.49087723705597
"Texas",2022,9,17401,30029572,"TX","South",0.48288511515693
"Texas",2022,10,21669,30029572,"TX","South",0.601323921632982
"Texas",2022,11,17921,30029572,"TX","South",0.497315335252419
"Texas",2022,12,24708,30029572,"TX","South",0.685657457921811
"Texas",2023,1,19690,30029572,"TX","South",0.546405834000342
"Texas",2023,2,18871,30029572,"TX","South",0.523678237349947
"Texas",2023,3,18117,30029572,"TX","South",0.502754418211488
"Texas",2023,4,21790,30029572,"TX","South",0.60468172284751
"Texas",2023,5,17086,30029572,"TX","South",0.474143731829855
"Texas",2023,6,17268,30029572,"TX","South",0.479194308863276
"Texas",2023,7,21250,30029572,"TX","South",0.589696494286809
"Texas",2023,8,16620,30029572,"TX","South",0.461212034590436
"Texas",2023,9,9433,30029572,"TX","South",0.261769742616822
"Utah",2020,1,1629,3249879,"UT","West",0.417707859277222
"Utah",2020,2,1958,3249879,"UT","West",0.50206997450264
"Utah",2020,3,1640,3249879,"UT","West",0.420528477111507
"Utah",2020,4,1588,3249879,"UT","West",0.407194647349435
"Utah",2020,5,1920,3249879,"UT","West",0.492326021984203
"Utah",2020,6,1588,3249879,"UT","West",0.407194647349435
"Utah",2020,7,1717,3249879,"UT","West",0.440272801951498
"Utah",2020,8,2133,3249879,"UT","West",0.546943440048076
"Utah",2020,9,1589,3249879,"UT","West",0.407451067152551
"Utah",2020,10,2162,3249879,"UT","West",0.554379614338462
"Utah",2020,11,1966,3249879,"UT","West",0.504121332927575
"Utah",2020,12,2137,3249879,"UT","West",0.547969119260543
"Utah",2021,1,2502,3337975,"UT","West",0.624630202443098
"Utah",2021,2,1723,3337975,"UT","West",0.430151014712014
"Utah",2021,3,1613,3337975,"UT","West",0.402689255212117
"Utah",2021,4,1543,3337975,"UT","West",0.385213590075819
"Utah",2021,5,2032,3337975,"UT","West",0.507293593670813
"Utah",2021,6,1616,3337975,"UT","West",0.403438212289387
"Utah",2021,7,2130,3337975,"UT","West",0.53175952486163
"Utah",2021,8,1819,3337975,"UT","West",0.45411764118465
"Utah",2021,9,1966,3337975,"UT","West",0.490816537970876
"Utah",2021,10,2530,3337975,"UT","West",0.631620468497617
"Utah",2021,11,1981,3337975,"UT","West",0.494561323357225
"Utah",2021,12,2004,3337975,"UT","West",0.500303327616294
"Utah",2022,1,2612,3380800,"UT","West",0.643831834674239
"Utah",2022,2,1941,3380800,"UT","West",0.478437056318031
"Utah",2022,3,1745,3380800,"UT","West",0.430125019719199
"Utah",2022,4,2081,3380800,"UT","West",0.512945653888626
"Utah",2022,5,1634,3380800,"UT","West",0.40276463164537
"Utah",2022,6,1703,3380800,"UT","West",0.41977244044802
"Utah",2022,7,2091,3380800,"UT","West",0.515410553715097
"Utah",2022,8,1603,3380800,"UT","West",0.39512344218331
"Utah",2022,9,1650,3380800,"UT","West",0.406708471367724
"Utah",2022,10,2038,3380800,"UT","West",0.5023465846348
"Utah",2022,11,1694,3380800,"UT","West",0.417554030604196
"Utah",2022,12,2394,3380800,"UT","West",0.59009701845717
"Utah",2023,1,1829,3380800,"UT","West",0.450830178261555
"Utah",2023,2,1699,3380800,"UT","West",0.418786480517432
"Utah",2023,3,1661,3380800,"UT","West",0.409419861176842
"Utah",2023,4,2113,3380800,"UT","West",0.520833333333333
