"State","Year","Month","Total_Deaths","Population","Abbreviation","Region","Annual_Mortality_Rate","Monthly_Mortality_Rate"
"Idaho",2023,4,1581,1939033,"ID","West",0.815354870185293,0.679462391821078
"Idaho",2023,5,1266,1939033,"ID","West",0.652902761324846,0.544085634437372
"Idaho",2023,6,1236,1939033,"ID","West",0.637431131909565,0.531192609924638
"Idaho",2023,7,1508,1939033,"ID","West",0.77770723860811,0.648089365506759
"Idaho",2023,8,1251,1939033,"ID","West",0.645166946617206,0.537639122181005
"Idaho",2023,9,734,1939033,"ID","West",0.378539199693868,0.315449333078223
"Illinois",2020,1,8873,12587530,"IL","Midwest",0.704903980367872,0.587419983639893
"Illinois",2020,2,11001,12587530,"IL","Midwest",0.873960181226976,0.72830015102248
"Illinois",2020,3,9032,12587530,"IL","Midwest",0.717535529210258,0.597946274341882
"Illinois",2020,4,11414,12587530,"IL","Midwest",0.906770430735816,0.75564202561318
"Illinois",2020,5,13964,12587530,"IL","Midwest",1.10935187443446,0.92445989536205
"Illinois",2020,6,9170,12587530,"IL","Midwest",0.728498760281008,0.607082300234174
"Illinois",2020,7,8492,12587530,"IL","Midwest",0.674635929368192,0.562196607806827
"Illinois",2020,8,10606,12587530,"IL","Midwest",0.842579918379539,0.702149931982949
"Illinois",2020,9,8653,12587530,"IL","Midwest",0.687426365617401,0.572855304681167
"Illinois",2020,10,11497,12587530,"IL","Midwest",0.913364258118948,0.76113688176579
"Illinois",2020,11,11941,12587530,"IL","Midwest",0.948637262433535,0.790531052027946
"Illinois",2020,12,12797,12587530,"IL","Midwest",1.01664107255355,0.847200893794626
"Illinois",2021,1,13753,12671469,"IL","Midwest",1.08535166680359,0.904459722336324
"Illinois",2021,2,9810,12671469,"IL","Midwest",0.77418016806102,0.64515014005085
"Illinois",2021,3,8536,12671469,"IL","Midwest",0.673639338895909,0.56136611574659
"Illinois",2021,4,8739,12671469,"IL","Midwest",0.689659580905734,0.574716317421445
"Illinois",2021,5,10761,12671469,"IL","Midwest",0.849230661417394,0.707692217847828
"Illinois",2021,6,8339,12671469,"IL","Midwest",0.658092601576029,0.548410501313357
"Illinois",2021,7,10420,12671469,"IL","Midwest",0.82231981153882,0.685266509615683
"Illinois",2021,8,8860,12671469,"IL","Midwest",0.69920859215297,0.582673826794141
"Illinois",2021,9,9358,12671469,"IL","Midwest",0.738509481418453,0.615424567848711
"Illinois",2021,10,11630,12671469,"IL","Midwest",0.917809924011178,0.764841603342649
"Illinois",2021,11,9696,12671469,"IL","Midwest",0.765183578952054,0.637652982460045
"Illinois",2021,12,10718,12671469,"IL","Midwest",0.84583721113945,0.704864342616209
"Illinois",2022,1,16167,12582032,"IL","Midwest",1.28492758562369,1.07077298801974
"Illinois",2022,2,10323,12582032,"IL","Midwest",0.820455710174636,0.683713091812197
"Illinois",2022,3,8678,12582032,"IL","Midwest",0.689713712379686,0.574761426983071
"Illinois",2022,4,10350,12582032,"IL","Midwest",0.822601627463672,0.685501356219727
"Illinois",2022,5,8255,12582032,"IL","Midwest",0.656094341518127,0.546745284598439
"Illinois",2022,6,8414,12582032,"IL","Midwest",0.668731409998004,0.557276174998336
"Illinois",2022,7,10429,12582032,"IL","Midwest",0.828880422494554,0.690733685412129
"Illinois",2022,8,8466,12582032,"IL","Midwest",0.67286428773985,0.560720239783208
"Illinois",2022,9,8265,12582032,"IL","Midwest",0.656889125699251,0.547407604749376
"Illinois",2022,10,11096,12582032,"IL","Midwest",0.881892527375546,0.734910439479622
"Illinois",2022,11,9201,12582032,"IL","Midwest",0.731280925052488,0.609400770877073
"Illinois",2022,12,12357,12582032,"IL","Midwest",0.982114812615323,0.818429010512769
"Illinois",2023,1,9232,12582032,"IL","Midwest",0.733744756013973,0.611453963344977
"Illinois",2023,2,8772,12582032,"IL","Midwest",0.697184683682254,0.580987236401878
"Illinois",2023,3,8520,12582032,"IL","Midwest",0.677156122317921,0.564296768598268
"Illinois",2023,4,10573,12582032,"IL","Midwest",0.840325314702744,0.70027109558562
"Illinois",2023,5,8229,12582032,"IL","Midwest",0.654027902647204,0.545023252206003
"Illinois",2023,6,8069,12582032,"IL","Midwest",0.641311355749214,0.534426129791012
"Illinois",2023,7,9798,12582032,"IL","Midwest",0.77872954066561,0.648941283888008
"Illinois",2023,8,7042,12582032,"IL","Midwest",0.559687020347747,0.466405850289789
"Illinois",2023,9,5531,12582032,"IL","Midwest",0.439595130579862,0.366329275483218
"Indiana",2020,1,5667,6754953,"IN","Midwest",0.838939960055977,0.699116633379981
"Indiana",2020,2,7033,6754953,"IN","Midwest",1.04116194442804,0.867634953690031
"Indiana",2020,3,5594,6754953,"IN","Midwest",0.828133075093195,0.690110895910996
"Indiana",2020,4,6321,6754953,"IN","Midwest",0.935757806160901,0.779798171800751
"Indiana",2020,5,7549,6754953,"IN","Midwest",1.1175503367677,0.931291947306419
"Indiana",2020,6,5521,6754953,"IN","Midwest",0.817326190130412,0.68110515844201
"Indiana",2020,7,5398,6754953,"IN","Midwest",0.799117329165725,0.665931107638104
"Indiana",2020,8,6798,6754953,"IN","Midwest",1.00637265721908,0.8386438810159
"Indiana",2020,9,5464,6754953,"IN","Midwest",0.80888793748824,0.6740732812402
"Indiana",2020,10,7490,6754953,"IN","Midwest",1.10881600508545,0.924013337571211
"Indiana",2020,11,7327,6754953,"IN","Midwest",1.08468556331924,0.903904636099368
"Indiana",2020,12,8131,6754953,"IN","Midwest",1.20370933742988,1.0030911145249
"Indiana",2021,1,9368,6805985,"IN","Midwest",1.37643559308462,1.14702966090385
"Indiana",2021,2,6025,6805985,"IN","Midwest",0.885250261350855,0.737708551125713
"Indiana",2021,3,5397,6805985,"IN","Midwest",0.792978532864824,0.66081544405402
"Indiana",2021,4,5332,6805985,"IN","Midwest",0.783428115107512,0.652856762589593
"Indiana",2021,5,6665,6805985,"IN","Midwest",0.97928514388439,0.816070953236992
"Indiana",2021,6,5402,6805985,"IN","Midwest",0.793713180384617,0.661427650320514
"Indiana",2021,7,6538,6805985,"IN","Midwest",0.960625096881642,0.800520914068035
"Indiana",2021,8,5843,6805985,"IN","Midwest",0.858509091630381,0.715424243025318
"Indiana",2021,9,6661,6805985,"IN","Midwest",0.978697425868555,0.815581188223796
"Indiana",2021,10,8128,6805985,"IN","Midwest",1.19424300817589,0.995202506813244
"Indiana",2021,11,6571,6805985,"IN","Midwest",0.965473770512277,0.804561475426897
"Indiana",2021,12,7301,6805985,"IN","Midwest",1.07273230840209,0.893943590335075
"Indiana",2022,1,9814,6833037,"IN","Midwest",1.43625740647972,1.19688117206644
"Indiana",2022,2,6830,6833037,"IN","Midwest",0.999555541701296,0.832962951417747
"Indiana",2022,3,5543,6833037,"IN","Midwest",0.811205910344112,0.67600492528676
"Indiana",2022,4,6618,6833037,"IN","Midwest",0.96852980599988,0.807108171666566
"Indiana",2022,5,5170,6833037,"IN","Midwest",0.756618177246808,0.630515147705674
"Indiana",2022,6,5233,6833037,"IN","Midwest",0.765838089271286,0.638198407726072
"Indiana",2022,7,6796,6833037,"IN","Midwest",0.994579716164277,0.828816430136897
"Indiana",2022,8,5517,6833037,"IN","Midwest",0.807400867286391,0.672834056071993
"Indiana",2022,9,5426,6833037,"IN","Midwest",0.794083216584368,0.661736013820307
"Indiana",2022,10,7095,6833037,"IN","Midwest",1.03833771132807,0.865281426106722
"Indiana",2022,11,5660,6833037,"IN","Midwest",0.828328604103856,0.690273836753213
"Indiana",2022,12,7957,6833037,"IN","Midwest",1.16448952347251,0.970407936227088
"Indiana",2023,1,5805,6833037,"IN","Midwest",0.849549036541146,0.707957530450955
"Indiana",2023,2,5524,6833037,"IN","Midwest",0.808425301955778,0.673687751629815
"Indiana",2023,3,5496,6833037,"IN","Midwest",0.804327563278232,0.670272969398527
"Indiana",2023,4,6709,6833037,"IN","Midwest",0.981847456701903,0.818206213918252
"Indiana",2023,5,5248,6833037,"IN","Midwest",0.768033306419971,0.640027755349976
"Indiana",2023,6,5192,6833037,"IN","Midwest",0.75983782906488,0.6331981908874
"Indiana",2023,7,6127,6833037,"IN","Midwest",0.89667303133292,0.747227526110766
"Indiana",2023,8,4766,6833037,"IN","Midwest",0.697493662042222,0.581244718368519
"Indiana",2023,9,2740,6833037,"IN","Midwest",0.400992999159817,0.334160832633181
"Iowa",2020,1,2572,3163561,"IA","Midwest",0.81300787308985,0.677506560908209
"Iowa",2020,2,3137,3163561,"IA","Midwest",0.991604081602978,0.826336734669149
"Iowa",2020,3,2453,3163561,"IA","Midwest",0.77539203448266,0.64616002873555
"Iowa",2020,4,2425,3163561,"IA","Midwest",0.766541248928028,0.63878437410669
"Iowa",2020,5,3300,3163561,"IA","Midwest",1.04312829751031,0.869273581258588
"Iowa",2020,6,2316,3163561,"IA","Midwest",0.732086405161778,0.610072004301482
"Iowa",2020,7,2415,3163561,"IA","Midwest",0.763380254087087,0.636150211739239
"Iowa",2020,8,3284,3163561,"IA","Midwest",1.0380707057648,0.865058921470668
"Iowa",2020,9,2517,3163561,"IA","Midwest",0.795622401464679,0.663018667887232
"Iowa",2020,10,3610,3163561,"IA","Midwest",1.14111913757946,0.950932614649546
"Iowa",2020,11,3739,3163561,"IA","Midwest",1.18189597102759,0.984913309189655
"Iowa",2020,12,3650,3163561,"IA","Midwest",1.15376311694322,0.961469264119347
"Iowa",2021,1,3690,3193079,"IA","Midwest",1.15562439889524,0.963020332412696
"Iowa",2021,2,2500,3193079,"IA","Midwest",0.782943359685119,0.652452799737599
"Iowa",2021,3,2243,3193079,"IA","Midwest",0.702456782309489,0.585380651924574
"Iowa",2021,4,2381,3193079,"IA","Midwest",0.745675255764107,0.621396046470089
"Iowa",2021,5,2868,3193079,"IA","Midwest",0.898192622230768,0.748493851858974
"Iowa",2021,6,2310,3193079,"IA","Midwest",0.72343966434905,0.602866386957542
"Iowa",2021,7,2848,3193079,"IA","Midwest",0.891929075353287,0.743274229461073
"Iowa",2021,8,2508,3193079,"IA","Midwest",0.785448778436111,0.654540648696759
"Iowa",2021,9,2751,3193079,"IA","Midwest",0.861550872997505,0.717959060831254
"Iowa",2021,10,3635,3193079,"IA","Midwest",1.13839964498216,0.948666370818469
"Iowa",2021,11,2907,3193079,"IA","Midwest",0.910406538641856,0.75867211553488
"Iowa",2021,12,3173,3193079,"IA","Midwest",0.993711712112353,0.828093093426961
"Iowa",2022,1,4124,3200517,"IA","Midwest",1.28854181996221,1.07378484996851
"Iowa",2022,2,2944,3200517,"IA","Midwest",0.919851386510367,0.766542822091972
"Iowa",2022,3,2551,3200517,"IA","Midwest",0.79705872519971,0.664215604333092
"Iowa",2022,4,2964,3200517,"IA","Midwest",0.926100376907856,0.77175031408988
"Iowa",2022,5,2370,3200517,"IA","Midwest",0.740505362102435,0.617087801752029
"Iowa",2022,6,2494,3200517,"IA","Midwest",0.779249102566867,0.649374252139055
"Iowa",2022,7,2962,3200517,"IA","Midwest",0.925475477868107,0.771229564890089
"Iowa",2022,8,2479,3200517,"IA","Midwest",0.77456235976875,0.645468633140625
"Iowa",2022,9,2406,3200517,"IA","Midwest",0.751753544817915,0.626461287348263
"Iowa",2022,10,3141,3200517,"IA","Midwest",0.981403941925633,0.817836618271361
"Iowa",2022,11,2471,3200517,"IA","Midwest",0.772062763609754,0.643385636341462
"Iowa",2022,12,3582,3200517,"IA","Midwest",1.11919418019026,0.932661816825219
"Iowa",2023,1,2764,3200517,"IA","Midwest",0.863610472932967,0.719675394110806
"Iowa",2023,2,2600,3200517,"IA","Midwest",0.812368751673558,0.676973959727965
"Iowa",2023,3,2513,3200517,"IA","Midwest",0.785185643444481,0.654321369537067
"Iowa",2023,4,3120,3200517,"IA","Midwest",0.974842502008269,0.812368751673558
"Iowa",2023,5,2386,3200517,"IA","Midwest",0.745504554420427,0.621253795350355
"Iowa",2023,6,2341,3200517,"IA","Midwest",0.731444326026076,0.609536938355064
"Iowa",2023,7,2813,3200517,"IA","Midwest",0.878920499406815,0.732433749505679
"Iowa",2023,8,2183,3200517,"IA","Midwest",0.682077301885914,0.568397751571595
"Iowa",2023,9,1366,3200517,"IA","Midwest",0.426806044148492,0.355671703457077
"Kansas",2020,1,2298,2913805,"KS","Midwest",0.788659501922744,0.657216251602286
"Kansas",2020,2,2734,2913805,"KS","Midwest",0.938292027091724,0.781910022576436
"Kansas",2020,3,2135,2913805,"KS","Midwest",0.732718901916909,0.610599084930758
"Kansas",2020,4,2162,2913805,"KS","Midwest",0.741985136273704,0.618320946894753
"Kansas",2020,5,2589,2913805,"KS","Midwest",0.888528916657086,0.740440763880905
"Kansas",2020,6,2044,2913805,"KS","Midwest",0.701488260195861,0.584573550163217
"Kansas",2020,7,2124,2913805,"KS","Midwest",0.728943769401178,0.607453141167648
"Kansas",2020,8,2767,2913805,"KS","Midwest",0.949617424638917,0.791347853865764
"Kansas",2020,9,2301,2913805,"KS","Midwest",0.789689083517943,0.658074236264952
"Kansas",2020,10,3089,2913805,"KS","Midwest",1.06012584919032,0.8834382076586
"Kansas",2020,11,2994,2913805,"KS","Midwest",1.02752243200901,0.856268693340838
"Kansas",2020,12,3536,2913805,"KS","Midwest",1.21353350687503,1.01127792239586
"Kansas",2021,1,3753,2934582,"KS","Midwest",1.27888741906002,1.06573951588335
"Kansas",2021,2,2447,2934582,"KS","Midwest",0.833849590844625,0.694874659037187
"Kansas",2021,3,2109,2934582,"KS","Midwest",0.718671347401436,0.598892789501196
"Kansas",2021,4,2054,2934582,"KS","Midwest",0.699929325539378,0.583274437949482
"Kansas",2021,5,2574,2934582,"KS","Midwest",0.877126623144284,0.730938852620237
"Kansas",2021,6,2073,2934582,"KS","Midwest",0.706403842182635,0.588669868485529
"Kansas",2021,7,2680,2934582,"KS","Midwest",0.913247610732977,0.761039675610814
"Kansas",2021,8,2428,2934582,"KS","Midwest",0.827375074201368,0.68947922850114
"Kansas",2021,9,2570,2934582,"KS","Midwest",0.875763567008862,0.729802972507385
"Kansas",2021,10,3046,2934582,"KS","Midwest",1.03796724712412,0.864972705936768
"Kansas",2021,11,2480,2934582,"KS","Midwest",0.845094803961859,0.704245669968216
"Kansas",2021,12,2767,2934582,"KS","Midwest",0.942894081678413,0.785745068065344
"Kansas",2022,1,4125,2937150,"KS","Midwest",1.40442265461417,1.17035221217847
"Kansas",2022,2,2794,2937150,"KS","Midwest",0.951262278058662,0.792718565048885
"Kansas",2022,3,2391,2937150,"KS","Midwest",0.814054440529084,0.678378700440904
"Kansas",2022,4,2586,2937150,"KS","Midwest",0.880445329656299,0.73370444138025
"Kansas",2022,5,2128,2937150,"KS","Midwest",0.724511856731866,0.603759880609888
"Kansas",2022,6,2090,2937150,"KS","Midwest",0.711574145004511,0.592978454170426
"Kansas",2022,7,2599,2937150,"KS","Midwest",0.884871388931447,0.737392824109539
"Kansas",2022,8,2179,2937150,"KS","Midwest",0.741875627734368,0.61822968977864
"Kansas",2022,9,2178,2937150,"KS","Midwest",0.74153516163628,0.617945968030233
"Kansas",2022,10,2744,2937150,"KS","Midwest",0.934238973154248,0.77853247762854
"Kansas",2022,11,2264,2937150,"KS","Midwest",0.770815246071872,0.642346038393227
"Kansas",2022,12,3202,2937150,"KS","Midwest",1.09017244607868,0.908477038398901
"Kansas",2023,1,2453,2937150,"KS","Midwest",0.835163338610558,0.695969448842132
"Kansas",2023,2,2310,2937150,"KS","Midwest",0.786476686583933,0.655397238819944
"Kansas",2023,3,2323,2937150,"KS","Midwest",0.790902745859081,0.659085621549234
"Kansas",2023,4,2886,2937150,"KS","Midwest",0.982585159082784,0.81882096590232
"Kansas",2023,5,2026,2937150,"KS","Midwest",0.689784314726861,0.574820262272384
"Kansas",2023,6,2070,2937150,"KS","Midwest",0.704764823042745,0.587304019202288
"Kansas",2023,7,2419,2937150,"KS","Midwest",0.823587491275556,0.686322909396297
"Kansas",2023,8,2008,2937150,"KS","Midwest",0.683655924961272,0.56971327080106
"Kansas",2023,9,1359,2937150,"KS","Midwest",0.462693427301976,0.38557785608498
"Kentucky",2020,1,4136,4477251,"KY","South",0.923781132663771,0.769817610553142
"Kentucky",2020,2,4903,4477251,"KY","South",1.09509160866791,0.91257634055659
"Kentucky",2020,3,3913,4477251,"KY","South",0.873973784360091,0.728311486966742
"Kentucky",2020,4,4009,4477251,"KY","South",0.895415512777818,0.746179593981515
"Kentucky",2020,5,4984,4477251,"KY","South",1.11318306702037,0.927652555850305
"Kentucky",2020,6,3823,4477251,"KY","South",0.853872163968471,0.711560136640392
"Kentucky",2020,7,3944,4477251,"KY","South",0.880897675828315,0.734081396523596
"Kentucky",2020,8,5138,4477251,"KY","South",1.1475791730238,0.956315977519837
"Kentucky",2020,9,4161,4477251,"KY","South",0.929364916105887,0.774470763421573
"Kentucky",2020,10,5511,4477251,"KY","South",1.23088922198018,1.02574101831682
"Kentucky",2020,11,4989,4477251,"KY","South",1.11429982370879,0.928583186423991
"Kentucky",2020,12,5634,4477251,"KY","South",1.2583614365154,1.0486345304295
"Kentucky",2021,1,6687,4509394,"KY","South",1.48290435477583,1.23575362897986
"Kentucky",2021,2,4600,4509394,"KY","South",1.02009272199324,0.850077268327703
"Kentucky",2021,3,4269,4509394,"KY","South",0.946690397867208,0.78890866488934
"Kentucky",2021,4,4142,4509394,"KY","South",0.918526968368699,0.765439140307249
"Kentucky",2021,5,5041,4509394,"KY","South",1.11788856773216,0.931573806443467
"Kentucky",2021,6,4086,4509394,"KY","South",0.906108448274868,0.75509037356239
"Kentucky",2021,7,5037,4509394,"KY","South",1.1170015305826,0.930834608818835
"Kentucky",2021,8,4660,4509394,"KY","South",1.03339827923663,0.861165232697195
"Kentucky",2021,9,5677,4509394,"KY","South",1.2589274745121,1.04910622876008
"Kentucky",2021,10,6335,4509394,"KY","South",1.40484508561461,1.17070423801217
"Kentucky",2021,11,4672,4509394,"KY","South",1.03605939068531,0.863382825571093
"Kentucky",2021,12,5032,4509394,"KY","South",1.11589273414565,0.929910611788044
"Kentucky",2022,1,6951,4512310,"KY","South",1.54045267279952,1.28371056066627
"Kentucky",2022,2,5314,4512310,"KY","South",1.17766731452405,0.981389428770039
"Kentucky",2022,3,4408,4512310,"KY","South",0.976883237188934,0.814069364324112
"Kentucky",2022,4,5121,4512310,"KY","South",1.13489543050012,0.945746192083434
"Kentucky",2022,5,3876,4512310,"KY","South",0.85898353614889,0.715819613457409
"Kentucky",2022,6,4055,4512310,"KY","South",0.898652796461236,0.748877330384363
"Kentucky",2022,7,5044,4512310,"KY","South",1.11783100008643,0.931525833405359
"Kentucky",2022,8,4086,4512310,"KY","South",0.905522891822592,0.75460240985216
"Kentucky",2022,9,3939,4512310,"KY","South",0.872945342851001,0.727454452375834
"Kentucky",2022,10,5191,4512310,"KY","South",1.15040854905802,0.958673790881685
"Kentucky",2022,11,4431,4512310,"KY","South",0.981980404715102,0.818317003929251
"Kentucky",2022,12,5898,4512310,"KY","South",1.30709104649282,1.08924253874401
"Kentucky",2023,1,4546,4512310,"KY","South",1.00746624234594,0.839555201954948
"Kentucky",2023,2,4354,4512310,"KY","South",0.964915974301411,0.804096645251176
"Kentucky",2023,3,4189,4512310,"KY","South",0.928349337700646,0.773624448083871
"Kentucky",2023,4,5028,4512310,"KY","South",1.11428514441605,0.928570953680044
"Kentucky",2023,5,3823,4512310,"KY","South",0.847237889240766,0.706031574367305
"Kentucky",2023,6,3856,4512310,"KY","South",0.854551216560919,0.712126013800766
"Kentucky",2023,7,4660,4512310,"KY","South",1.03273046399738,0.860608719997813
"Kentucky",2023,8,3425,4512310,"KY","South",0.759034729440132,0.63252894120011
"Kentucky",2023,9,1790,4512310,"KY","South",0.396692603123456,0.330577169269546
"Louisiana",2020,1,3824,4645318,"LA","South",0.823194450842763,0.685995375702302
"Louisiana",2020,2,4827,4645318,"LA","South",1.03911077777668,0.865925648147231
"Louisiana",2020,3,4146,4645318,"LA","South",0.892511556797619,0.743759630664682
"Louisiana",2020,4,5527,4645318,"LA","South",1.1898001385481,0.991500115456753
"Louisiana",2020,5,5511,4645318,"LA","South",1.1863558103019,0.98862984191825
"Louisiana",2020,6,3969,4645318,"LA","South",0.854408675573987,0.712007229644989
"Louisiana",2020,7,4411,4645318,"LA","South",0.949558243375373,0.791298536146144
"Louisiana",2020,8,5859,4645318,"LA","South",1.26126994965684,1.0510582913807
"Louisiana",2020,9,4168,4645318,"LA","South",0.897247508136149,0.747706256780124
"Louisiana",2020,10,5030,4645318,"LA","South",1.08281069240039,0.902342243666993
"Louisiana",2020,11,4260,4645318,"LA","South",0.917052395551822,0.764210329626519
"Louisiana",2020,12,4788,4645318,"LA","South",1.03071522767655,0.858929356397129
"Louisiana",2021,1,6682,4624047,"LA","South",1.44505451609813,1.20421209674844
"Louisiana",2021,2,4639,4624047,"LA","South",1.00323374740784,0.83602812283987
"Louisiana",2021,3,4166,4624047,"LA","South",0.900942399590662,0.750785332992218
"Louisiana",2021,4,3941,4624047,"LA","South",0.852283724624771,0.710236437187309
"Louisiana",2021,5,4802,4624047,"LA","South",1.03848425416091,0.865403545134093
"Louisiana",2021,6,3962,4624047,"LA","South",0.856825200954921,0.714021000795768
"Louisiana",2021,7,5246,4624047,"LA","South",1.13450403942694,0.945420032855779
"Louisiana",2021,8,5542,4624047,"LA","South",1.19851722960428,0.99876435800357
"Louisiana",2021,9,5236,4624047,"LA","South",1.13234143165067,0.943617859708894
"Louisiana",2021,10,5254,4624047,"LA","South",1.13623412564794,0.946861771373287
"Louisiana",2021,11,4040,4624047,"LA","South",0.873693541609763,0.728077951341469
"Louisiana",2021,12,4022,4624047,"LA","South",0.869800847612492,0.724834039677077
"Louisiana",2022,1,6189,4590241,"LA","South",1.34829522022918,1.12357935019098
"Louisiana",2022,2,4904,4590241,"LA","South",1.06835349167941,0.890294576399511
"Louisiana",2022,3,4076,4590241,"LA","South",0.887970805890148,0.739975671575123
"Louisiana",2022,4,4609,4590241,"LA","South",1.00408671352986,0.836738927941547
"Louisiana",2022,5,3741,4590241,"LA","South",0.814989888330482,0.679158240275402
"Louisiana",2022,6,3727,4590241,"LA","South",0.811939939536944,0.676616616280786
"Louisiana",2022,7,4807,4590241,"LA","South",1.0472217036099,0.872684753008248
"Louisiana",2022,8,3828,4590241,"LA","South",0.83394314154747,0.694952617956225
"Louisiana",2022,9,3728,4590241,"LA","South",0.812157793022196,0.67679816085183
"Louisiana",2022,10,4625,4590241,"LA","South",1.0075723692939,0.83964364107825
"Louisiana",2022,11,4007,4590241,"LA","South",0.87293891540771,0.727449096173091
"Louisiana",2022,12,5147,4590241,"LA","South",1.12129188859583,0.93440990716319
"Louisiana",2023,1,4116,4590241,"LA","South",0.896684945300258,0.747237454416881
"Louisiana",2023,2,4085,4590241,"LA","South",0.889931487257423,0.741609572714519
"Louisiana",2023,3,3834,4590241,"LA","South",0.835250262458986,0.696041885382489
"Louisiana",2023,4,4581,4590241,"LA","South",0.997986815942779,0.831655679952316
"Louisiana",2023,5,3654,4590241,"LA","South",0.796036635113494,0.663363862594578
"Louisiana",2023,6,3491,4590241,"LA","South",0.760526517017298,0.633772097514415
"Louisiana",2023,7,4192,4590241,"LA","South",0.913241810179465,0.761034841816221
"Louisiana",2023,8,3020,4590241,"LA","South",0.65791752546326,0.548264604552717
"Louisiana",2023,9,1570,4590241,"LA","South",0.342029971846794,0.285024976538995
"Maine",2020,1,1241,1350141,"ME","Northeast",0.919163257763448,0.76596938146954
"Maine",2020,2,1524,1350141,"ME","Northeast",1.12877099502941,0.94064249585784
"Maine",2020,3,1170,1350141,"ME","Northeast",0.866576157601317,0.722146798001098
"Maine",2020,4,1199,1350141,"ME","Northeast",0.888055395695709,0.740046163079757
"Maine",2020,5,1395,1350141,"ME","Northeast",1.03322541867849,0.861021182232078
"Maine",2020,6,1083,1350141,"ME","Northeast",0.802138443318142,0.668448702765119
"Maine",2020,7,1145,1350141,"ME","Northeast",0.848059573037186,0.706716310864322
"Maine",2020,8,1436,1350141,"ME","Northeast",1.06359261736367,0.88632718113639
"Maine",2020,9,1216,1350141,"ME","Northeast",0.900646673199318,0.750538894332765
"Maine",2020,10,1416,1350141,"ME","Northeast",1.04877934971236,0.873982791426969
"Maine",2020,11,1313,1350141,"ME","Northeast",0.972491021308145,0.810409184423454
"Maine",2020,12,1366,1350141,"ME","Northeast",1.0117461805841,0.843121817153418
"Maine",2021,1,1753,1372247,"ME","Northeast",1.27746681173287,1.06455567644406
"Maine",2021,2,1198,1372247,"ME","Northeast",0.873020673391889,0.727517227826575
"Maine",2021,3,1122,1372247,"ME","Northeast",0.817637058051502,0.681364215042919
"Maine",2021,4,1193,1372247,"ME","Northeast",0.869377014487917,0.724480845406597
"Maine",2021,5,1542,1372247,"ME","Northeast",1.12370440598522,0.936420338321017
"Maine",2021,6,1229,1372247,"ME","Northeast",0.895611358596521,0.746342798830434
"Maine",2021,7,1507,1372247,"ME","Northeast",1.09819879365741,0.915165661381175
"Maine",2021,8,1203,1372247,"ME","Northeast",0.876664332295862,0.730553610246552
"Maine",2021,9,1330,1372247,"ME","Northeast",0.969213268456772,0.807677723713977
"Maine",2021,10,1791,1372247,"ME","Northeast",1.30515861940307,1.08763218283589
"Maine",2021,11,1560,1372247,"ME","Northeast",1.13682157803952,0.947351315032935
"Maine",2021,12,1624,1372247,"ME","Northeast",1.18346041201037,0.986217010008645
"Maine",2022,1,1954,1385340,"ME","Northeast",1.41048406889284,1.17540339074403
"Maine",2022,2,1416,1385340,"ME","Northeast",1.02213175105028,0.85177645920857
"Maine",2022,3,1265,1385340,"ME","Northeast",0.913133238049865,0.760944365041554
"Maine",2022,4,1532,1385340,"ME","Northeast",1.10586570805723,0.921554756714356
"Maine",2022,5,1222,1385340,"ME","Northeast",0.882093926400739,0.735078272000616
"Maine",2022,6,1301,1385340,"ME","Northeast",0.939119638500296,0.782599698750246
"Maine",2022,7,1496,1385340,"ME","Northeast",1.0798793076068,0.899899423005664
"Maine",2022,8,1198,1385340,"ME","Northeast",0.864769659433785,0.720641382861488
"Maine",2022,9,1295,1385340,"ME","Northeast",0.934788571758557,0.778990476465465
"Maine",2022,10,1712,1385340,"ME","Northeast",1.23579771030938,1.02983142525782
"Maine",2022,11,1318,1385340,"ME","Northeast",0.951390994268555,0.792825828557129
"Maine",2022,12,1765,1385340,"ME","Northeast",1.27405546652807,1.06171288877339
"Maine",2023,1,1425,1385340,"ME","Northeast",1.02862835116289,0.857190292635743
"Maine",2023,2,1338,1385340,"ME","Northeast",0.965827883407683,0.804856569506403
"Maine",2023,3,1297,1385340,"ME","Northeast",0.93623226067247,0.780193550560392
"Maine",2023,4,1551,1385340,"ME","Northeast",1.1195807527394,0.932983960616166
"Maine",2023,5,1227,1385340,"ME","Northeast",0.885703148685521,0.738085957237934
"Maine",2023,6,1185,1385340,"ME","Northeast",0.855385681493352,0.71282140124446
"Maine",2023,7,1509,1385340,"ME","Northeast",1.08926328554723,0.907719404622692
"Maine",2023,8,1233,1385340,"ME","Northeast",0.89003421542726,0.741695179522716
"Maine",2023,9,806,1385340,"ME","Northeast",0.581806632306871,0.484838860255725
"Maryland",2020,1,4075,6055802,"MD","South",0.672908394296907,0.560756995247423
"Maryland",2020,2,5112,6055802,"MD","South",0.844149131692218,0.703457609743515
"Maryland",2020,3,4210,6055802,"MD","South",0.695201065028216,0.579334220856847
"Maryland",2020,4,5439,6055802,"MD","South",0.898146934130277,0.748455778441898
"Maryland",2020,5,7000,6055802,"MD","South",1.15591626014193,0.963263550118272
"Maryland",2020,6,4426,6055802,"MD","South",0.73086933819831,0.609057781831925
"Maryland",2020,7,4110,6055802,"MD","South",0.678687975597617,0.565573312998014
"Maryland",2020,8,5180,6055802,"MD","South",0.855378032505026,0.712815027087521
"Maryland",2020,9,4104,6055802,"MD","South",0.677697190231781,0.564747658526484
